ID RainfallDepthPath PathLength XStart YStart XEnd YEnd IntervalNumber Frequency
1472 NA 1.77619 6.081 50.86256 6.06024 50.85349 1833 39.172
1651 NA 4.60782 6.00506 50.85079 5.9724 50.88669 1833 26.393
1491 NA 5.16633 6.02522 50.87514 6.05763 50.91683 1833 25.375
1476 NA 4.56208 6.03381 50.92017 5.9737 50.93563 1833 39.263
1477 NA 2.89877 5.8959 50.83466 5.87329 50.85644 1833 39.2
1473 NA 3.02912 6.01578 50.82509 5.97489 50.83353 1833 39.172
1478 NA 4.56208 5.9737 50.93563 6.03381 50.92017 1833 38.003
1610 NA 5.9788 5.85858 50.89253 5.94294 50.89908 1833 26.39
1466 NA 2.14087 5.82982 51.04221 5.86035 51.04198 1833 37.999
3039 NA 6.89277 6.00506 50.85079 6.0264 50.91127 1833 26.138
1479 NA 1.1893 6.03446 50.85457 6.02212 50.86187 1833 37.978
1484 NA 2.7652 6.00712 50.85691 5.97423 50.84333 1833 39.239
1481 NA 1.72507 6.03381 50.92017 6.01234 50.92768 1833 39.172
1489 NA 2.04168 6.00303 50.87897 6.02581 50.89034 1833 38.322
1487 NA 3.19543 5.87329 50.85644 5.8322 50.84425 1833 37.996
1490 NA 2.50258 5.9518 50.80881 5.97751 50.79329 1833 39.172
1488 NA 2.08824 5.78901 50.90903 5.81539 50.90042 1833 39.249
1493 NA 2.43491 6.02513 50.8756 6.00712 50.85691 1833 37.999
2899 NA 9.7262 6.00506 50.85079 6.01829 50.76375 1833 19.012
2896 NA 1.22544 5.80344 50.94634 5.78804 50.94117 1833 37.94
1492 NA 2.43491 6.00712 50.85691 6.02513 50.8756 1833 39.26
1494 NA 2.89877 5.87329 50.85644 5.8959 50.83466 1833 37.94
1609 NA 1.58352 5.78901 50.90903 5.76915 50.91574 1833 39.263
1496 NA 1.22544 5.78804 50.94117 5.80344 50.94634 1833 39.2
2897 NA 2.60807 5.80344 50.94634 5.76696 50.94204 1833 37.912
1654 NA 3.05838 6.00506 50.85079 6.02522 50.87514 1833 37.968
1611 NA 0.69618 6.00712 50.85691 6.00506 50.85079 1833 39.277
1615 NA 1.56545 5.78804 50.94117 5.7814 50.92773 1833 39.263
1614 NA 1.43631 5.78085 50.95325 5.78804 50.94117 1833 37.912
1620 NA 1.43631 5.78804 50.94117 5.78085 50.95325 1833 39.172
1659 NA 2.68026 5.69533 50.85803 5.73098 50.84959 1833 39.245
1616 NA 3.14823 5.88887 50.9717 5.84411 50.97012 1833 37.999
1495 NA 2.14087 5.86035 51.04198 5.82982 51.04221 1833 39.26
3045 NA 0.94375 5.77513 50.96852 5.78309 50.96168 1833 39.239
1617 NA 3.60889 5.74041 50.87348 5.69533 50.85803 1833 38.003
3043 NA 1.9554 5.78309 50.96168 5.78131 50.97923 1833 26.376
1660 NA 2.17443 5.69533 50.85803 5.71941 50.84579 1833 26.372
1588 NA 0.70076 5.7332 50.83434 5.72797 50.82898 1833 39.172
1624 NA 1.46343 5.74041 50.87348 5.73725 50.88649 1833 37.912
1621 NA 3.95508 5.71516 50.83365 5.66006 50.84053 1833 39.239
3060 NA 0.94375 5.78309 50.96168 5.77513 50.96852 1833 37.978
1483 NA 2.18154 5.82473 50.9512 5.82188 50.97073 1833 38.017
1661 NA 1.97759 5.69533 50.85803 5.69289 50.87574 1833 39.277
1619 NA 2.68026 5.73098 50.84959 5.69533 50.85803 1833 37.986
1622 NA 1.24847 5.71826 50.85699 5.71941 50.84579 1833 37.986
3061 NA 1.71616 5.78131 50.97923 5.77955 50.99462 1833 38.171
1623 NA 1.29781 5.70909 50.84974 5.71418 50.83852 1833 37.992
1592 NA 1.24847 5.71941 50.84579 5.71826 50.85699 1833 39.245
1625 NA 3.15501 5.66006 50.84053 5.69533 50.85803 1833 38.084
3062 NA 1.9554 5.78131 50.97923 5.78309 50.96168 1833 25.368
1632 NA 3.95508 5.66006 50.84053 5.71516 50.83365 1833 37.978
1590 NA 0.99664 5.66903 50.85986 5.6555 50.8625 1833 39.239
1598 NA 2.17443 5.71941 50.84579 5.69533 50.85803 1833 25.364
3063 NA 0.73459 5.7042 50.84044 5.71418 50.83852 1833 37.999
1630 NA 0.99664 5.6555 50.8625 5.66903 50.85986 1833 37.978
1626 NA 3.68172 5.75972 50.8377 5.73611 50.86723 1833 37.978
1627 NA 1.58352 5.76915 50.91574 5.78901 50.90903 1833 38.003
1631 NA 1.90894 5.67283 50.8485 5.64607 50.84577 1833 38.017
3069 NA 0.73459 5.71418 50.83852 5.7042 50.84044 1833 39.26
1638 NA 2.84764 5.6555 50.8625 5.69533 50.85803 1833 38.077
1635 NA 3.57003 5.75972 50.8377 5.72764 50.86255 1833 38.003
3065 NA 2.15579 5.7042 50.84044 5.6954 50.82188 1833 37.94
1628 NA 3.4919 5.78512 50.87822 5.73725 50.88649 1833 38.003
1637 NA 0.16066 5.71418 50.83852 5.7119 50.83846 1833 39.172
1634 NA 1.56545 5.7814 50.92773 5.78804 50.94117 1833 38.003
1643 NA 1.96491 5.71352 50.7884 5.71196 50.77077 1833 39.263
1641 NA 1.29781 5.71418 50.83852 5.70909 50.84974 1833 39.252
1636 NA 2.09412 5.89542 50.99623 5.87749 51.01128 1833 39.263
1662 NA 0.98379 5.69533 50.85803 5.68803 50.85048 1833 39.26
1639 NA 1.97759 5.69289 50.87574 5.69533 50.85803 1833 38.017
2898 NA 2.60807 5.76696 50.94204 5.80344 50.94634 1833 39.172
3064 NA 1.25152 5.71352 50.7884 5.70322 50.77924 1833 39.239
1633 NA 1.32128 5.68278 50.84919 5.69533 50.85803 1833 37.978
1642 NA 1.6459 5.83788 51.01307 5.8597 51.01851 1833 38.003
1644 NA 2.42399 5.70889 50.8634 5.68278 50.84919 1833 39.252
1656 NA 5.54523 5.69533 50.85803 5.7246 50.90431 1833 26.39
1647 NA 1.96458 5.72797 50.82898 5.71941 50.84579 1833 37.999
1645 NA 1.90894 5.64607 50.84577 5.67283 50.8485 1833 39.277
1646 NA 2.58044 5.74589 50.92321 5.7246 50.90431 1833 37.912
1640 NA 2.42399 5.68278 50.84919 5.70889 50.8634 1833 37.992
1649 NA 0.16066 5.7119 50.83846 5.71418 50.83852 1833 37.912
1648 NA 4.0839 6.03574 50.91125 6.02522 50.87514 1833 37.94
1652 NA 0.70076 5.72797 50.82898 5.7332 50.83434 1833 37.912
1650 NA 1.62737 5.64607 50.84577 5.65141 50.83154 1833 39.179
1657 NA 1.32128 5.69533 50.85803 5.68278 50.84919 1833 39.239
1653 NA 0.99712 5.87037 50.99781 5.87907 50.99072 1833 39.277
1655 NA 2.09412 5.87749 51.01128 5.89542 50.99623 1833 38.003
3066 NA 3.68172 5.73611 50.86723 5.75972 50.8377 1833 39.239
1658 NA 3.15501 5.69533 50.85803 5.66006 50.84053 1833 39.343
94 NA 0.59278 4.78466 52.79176 4.78128 52.79668 1833 39.172
89 NA 6.96871 4.80605 52.78212 4.90919 52.78558 1833 26.372
86 NA 4.59783 4.83098 52.64536 4.83512 52.68661 1833 38.077
95 NA 1.25909 4.73354 52.6183 4.74525 52.62709 1833 39.172
82 NA 0.7454 4.799 52.6739 4.80355 52.68 1833 37.912
96 NA 3.63571 4.7073 52.61081 4.76098 52.61019 1833 38.052
2980 NA 6.52428 4.68708 52.78336 4.78128 52.79668 1833 26.38
99 NA 3.1243 5.05836 52.90844 5.02784 52.9296 1833 37.912
97 NA 4.0117 4.70135 52.66779 4.6422 52.66512 1833 40
98 NA 3.51833 4.80509 52.69679 4.77045 52.67319 1833 37.912
70 NA 1.55552 5.03083 52.85244 5.01831 52.84069 1833 36.5
72 NA 3.54057 4.96667 52.84659 5.01831 52.84069 1833 37.992
105 NA 5.65076 4.79769 53.05778 4.86906 53.08482 1833 25.382
104 NA 4.07927 4.76704 52.93079 4.7304 52.90158 1833 39.172
106 NA 5.65865 4.75778 52.95746 4.76262 53.00822 1833 25.382
164 NA 3.28308 5.01129 52.63572 5.05378 52.64995 1833 39.375
168 NA 3.85474 4.94532 52.65309 4.89361 52.63857 1833 39.239
101 NA 1.25915 4.75309 52.62044 4.76098 52.61019 1833 38.105
100 NA 1.6178 4.73663 52.63654 4.73678 52.65107 1833 39.337
161 NA 6.78135 5.16253 52.69596 5.23433 52.73855 1833 26.418
162 NA 1.99309 5.2732 52.70978 5.24952 52.69911 1833 39.179
69 NA 5.77523 4.94257 52.71259 4.89252 52.67052 1833 25.375
3258 NA 1.46422 4.36163 52.07593 4.34094 52.0792 1833 37.978
143 NA 1.27572 4.37257 52.00021 4.35449 51.99756 1833 39.245
156 NA 1.78888 4.35846 51.98166 4.35449 51.99756 1833 39.245
140 NA 0.84529 4.34508 52.00245 4.35449 51.99756 1833 39.207
149 NA 1.24005 4.32191 52.03016 4.334 52.03844 1833 37.999
148 NA 1.34458 4.31014 52.01327 4.29055 52.01311 1833 39.252
3253 NA 1.74575 4.31691 52.05309 4.31086 52.03785 1833 37.978
145 NA 1.14329 4.31086 52.03785 4.32191 52.03016 1833 39.256
3257 NA 4.26817 4.27888 51.98392 4.34099 51.98498 1833 37.912
151 NA 0.90265 4.33214 52.03526 4.32191 52.03016 1833 39.252
158 NA 1.65195 4.37226 52.00757 4.35449 51.99756 1833 39.361
150 NA 0.98829 4.34993 52.00598 4.35449 51.99756 1833 38.339
152 NA 1.74575 4.31086 52.03785 4.31691 52.05309 1833 39.239
160 NA 1.14329 4.32191 52.03016 4.31086 52.03785 1833 37.996
146 NA 0.88825 4.35479 51.98908 4.36763 51.99005 1833 37.986
220 NA 0.88825 4.36763 51.99005 4.35479 51.98908 1833 39.245
154 NA 0.84529 4.35771 52.05059 4.35555 52.04311 1833 37.978
227 NA 0.90265 4.32191 52.03016 4.33214 52.03526 1833 37.992
218 NA 1.24005 4.334 52.03844 4.32191 52.03016 1833 39.26
219 NA 0.60848 4.36224 52.00021 4.35449 51.99756 1833 39.239
3256 NA 4.26817 4.34099 51.98498 4.27888 51.98392 1833 39.172
153 NA 1.48772 4.33736 51.98938 4.35449 51.99756 1833 39.182
235 NA 1.67819 4.34099 51.98498 4.35449 51.99756 1833 39.228
155 NA 2.0744 4.3847 51.99758 4.35449 51.99756 1833 39.364
223 NA 0.61897 4.65782 52.14924 4.66063 52.15452 1833 39.361
234 NA 1.48772 4.35449 51.99756 4.33736 51.98938 1833 37.922
224 NA 0.74285 4.66468 52.13109 4.65576 52.13489 1833 38.084
251 NA 5.91205 4.34662 52.05048 4.35449 51.99756 1833 39.245
226 NA 1.01475 4.35038 52.0613 4.33736 52.05697 1833 39.245
225 NA 1.33415 4.36121 52.00881 4.35449 51.99756 1833 39.26
228 NA 4.61284 4.40021 52.08385 4.46483 52.09547 1833 39.239
232 NA 1.34458 4.29055 52.01311 4.31014 52.01327 1833 37.992
237 NA 1.55741 4.65782 52.14924 4.64653 52.13708 1833 39.256
230 NA 1.9765 4.39901 52.07201 4.37514 52.08196 1833 39.343
229 NA 3.55608 4.37508 52.11393 4.37514 52.08196 1833 39.375
241 NA 0.92709 4.67704 52.14403 4.68016 52.15214 1833 39.375
233 NA 1.42215 4.38982 52.03968 4.40737 52.04649 1833 38.077
244 NA 0.78402 4.35449 51.99756 4.34582 51.99297 1833 37.94
231 NA 0.89415 4.64683 52.12263 4.63641 52.12748 1833 37.978
255 NA 0.95686 4.368 52.03913 4.35558 52.04305 1833 37.992
240 NA 2.16804 4.39114 52.06516 4.37514 52.08196 1833 39.337
3259 NA 2.95676 4.67341 52.18634 4.71454 52.17813 1833 37.912
2906 NA 4.61284 4.46483 52.09547 4.40021 52.08385 1833 37.978
239 NA 2.0266 4.36997 52.06403 4.37514 52.08196 1833 39.245
243 NA 7.44754 4.45869 51.97903 4.35449 51.99756 1833 26.078
248 NA 8.79473 4.48251 51.99996 4.35449 51.99756 1833 19.067
256 NA 1.27572 4.35449 51.99756 4.37257 52.00021 1833 37.986
238 NA 2.46431 4.66843 52.11736 4.63641 52.12748 1833 37.992
246 NA 3.47498 4.70683 52.16648 4.70763 52.19771 1833 37.94
245 NA 6.8543 4.70763 52.19771 4.66519 52.1419 1833 27.5
236 NA 6.54215 4.40737 52.04649 4.35449 51.99756 1833 26.372
247 NA 2.04163 4.60259 52.13311 4.63137 52.13793 1833 39.172
142 NA 2.09379 4.39937 52.09343 4.37514 52.08196 1833 39.343
242 NA 1.42215 4.40737 52.04649 4.38982 52.03968 1833 39.337
250 NA 3.47498 4.70763 52.19771 4.70683 52.16648 1833 39.2
252 NA 2.95676 4.71454 52.17813 4.67341 52.18634 1833 39.172
2201 NA 1.75469 5.15133 52.09028 5.13262 52.07951 1833 37.992
2265 NA 4.19399 5.33648 51.9744 5.37582 51.94557 1833 37.978
2280 NA 3.39555 5.52366 51.93943 5.56222 51.95851 1833 37.912
2266 NA 4.19399 5.37582 51.94557 5.33648 51.9744 1833 39.239
2268 NA 4.57625 5.49629 51.98532 5.44047 51.96288 1833 39.26
2281 NA 3.67824 5.24513 52.02561 5.23119 52.05753 1833 37.968
2208 NA 3.49971 5.13379 52.09526 5.09571 52.0743 1833 39.389
2286 NA 2.6889 5.23119 52.05753 5.21964 52.08063 1833 39.256
2272 NA 3.39555 5.56222 51.95851 5.52366 51.93943 1833 39.172
2278 NA 2.63009 5.26138 52.05526 5.298 52.04825 1833 37.999
2269 NA 3.28881 5.33648 51.9744 5.30976 51.99893 1833 37.912
2274 NA 4.57625 5.44047 51.96288 5.49629 51.98532 1833 37.999
2292 NA 3.67824 5.23119 52.05753 5.24513 52.02561 1833 39.228
2277 NA 1.32317 5.3163 52.03608 5.33243 52.0426 1833 38.077
2279 NA 2.63807 5.17865 52.06115 5.16478 52.08326 1833 37.986
2264 NA 0.67194 5.21987 52.10005 5.21013 52.09934 1833 37.912
2091 NA 1.03489 5.18176 52.02847 5.17899 52.01932 1833 37.996
2285 NA 3.53335 4.90046 52.08382 4.89286 52.11523 1833 39.245
2275 NA 3.18384 5.26269 52.09139 5.21964 52.08063 1833 39.431
2270 NA 0.67194 5.21013 52.09934 5.21987 52.10005 1833 39.172
2273 NA 1.12807 5.40477 51.8769 5.41961 51.8812 1833 37.992
2086 NA 5.06852 4.93621 52.04394 4.90046 52.08382 1833 25.119
2287 NA 3.58542 4.90945 52.07162 4.93621 52.04394 1833 39.252
2291 NA 0.94061 4.90046 52.08382 4.88693 52.08523 1833 39.26
2288 NA 3.64609 4.9436 52.10532 4.89286 52.11523 1833 39.343
2283 NA 1.47994 5.11825 52.07887 5.11045 52.06646 1833 39.252
2294 NA 3.53335 4.89286 52.11523 4.90046 52.08382 1833 37.986
2304 NA 3.5185 5.43582 51.9112 5.41961 51.8812 1833 38.077
2293 NA 0.94061 4.88693 52.08523 4.90046 52.08382 1833 37.999
2093 NA 3.58542 4.93621 52.04394 4.90945 52.07162 1833 37.992
2299 NA 5.06852 4.90046 52.08382 4.93621 52.04394 1833 26.128
2295 NA 9.10088 4.87886 52.07932 4.91249 52.00019 1833 26.401
2302 NA 3.64609 4.89286 52.11523 4.9436 52.10532 1833 38.084
2290 NA 1.24725 5.11825 52.07887 5.10384 52.08571 1833 39.172
2297 NA 4.37587 4.86872 52.02879 4.91249 52.00019 1833 39.239
2300 NA 0.95477 4.8673 52.08412 4.87886 52.07932 1833 39.165
2197 NA 2.55622 5.18488 52.04201 5.17899 52.01932 1833 37.912
2296 NA 4.37587 4.91249 52.00019 4.86872 52.02879 1833 37.978
2298 NA 1.6269 5.11825 52.07887 5.09571 52.0743 1833 39.172
2303 NA 9.10088 4.91249 52.00019 4.87886 52.07932 1833 25.392
